timestamp, HMD_x, HMD_y,HMD_z
497.190,10,-36.5097,1.7704,-1.3927
497.201,10,-36.5020,1.7698,-1.3941
497.212,10,-36.4942,1.7692,-1.3955
497.223,10,-36.4865,1.7686,-1.3969
497.234,10,-36.4787,1.7679,-1.3984
497.246,10,-36.4710,1.7671,-1.4000
497.257,10,-36.4633,1.7661,-1.4015
497.268,10,-36.4557,1.7649,-1.4031
497.279,10,-36.4479,1.7638,-1.4048
497.290,10,-36.4402,1.7627,-1.4065
497.301,10,-36.4325,1.7617,-1.4083
497.312,10,-36.4248,1.7607,-1.4102
497.323,10,-36.4171,1.7599,-1.4122
497.334,10,-36.4094,1.7592,-1.4142
497.346,10,-36.4017,1.7586,-1.4164
497.357,10,-36.3940,1.7580,-1.4186
497.368,10,-36.3863,1.7575,-1.4207
497.379,10,-36.3787,1.7569,-1.4229
497.390,10,-36.3709,1.7566,-1.4252
497.401,10,-36.3630,1.7569,-1.4276
497.412,10,-36.3553,1.7573,-1.4299
497.423,10,-36.3475,1.7580,-1.4323
497.434,10,-36.3398,1.7586,-1.4347
497.445,10,-36.3320,1.7595,-1.4372
497.456,10,-36.3241,1.7607,-1.4396
497.467,10,-36.3163,1.7620,-1.4420
497.478,10,-36.3085,1.7634,-1.4444
497.490,10,-36.3008,1.7647,-1.4467
497.500,10,-36.2930,1.7661,-1.4490
497.512,10,-36.2852,1.7680,-1.4511
497.523,10,-36.2774,1.7700,-1.4532
497.534,10,-36.2697,1.7717,-1.4553
497.545,10,-36.2620,1.7732,-1.4572
497.556,10,-36.2541,1.7745,-1.4591
497.567,10,-36.2463,1.7756,-1.4609
497.579,10,-36.2386,1.7767,-1.4626
497.590,10,-36.2310,1.7776,-1.4642
497.601,10,-36.2235,1.7784,-1.4657
497.612,10,-36.2160,1.7792,-1.4672
497.623,10,-36.2086,1.7799,-1.4685
497.634,10,-36.2012,1.7807,-1.4696
497.645,10,-36.1939,1.7814,-1.4708
497.656,10,-36.1866,1.7822,-1.4718
497.667,10,-36.1793,1.7831,-1.4728
497.678,10,-36.1721,1.7839,-1.4737
497.690,10,-36.1649,1.7846,-1.4745
497.701,10,-36.1576,1.7852,-1.4753
497.712,10,-36.1504,1.7857,-1.4761
497.723,10,-36.1432,1.7861,-1.4769
497.734,10,-36.1360,1.7864,-1.4776
497.745,10,-36.1288,1.7866,-1.4782
497.757,10,-36.1215,1.7866,-1.4788
497.768,10,-36.1144,1.7866,-1.4794
497.779,10,-36.1072,1.7862,-1.4798
497.790,10,-36.1001,1.7858,-1.4803
497.801,10,-36.0929,1.7852,-1.4806
497.812,10,-36.0858,1.7848,-1.4809
497.823,10,-36.0786,1.7842,-1.4813
497.834,10,-36.0715,1.7836,-1.4815
497.845,10,-36.0644,1.7828,-1.4817
497.856,10,-36.0572,1.7819,-1.4818
497.868,10,-36.0501,1.7809,-1.4818
497.880,10,-36.0430,1.7799,-1.4818
497.890,10,-36.0359,1.7789,-1.4819
497.901,10,-36.0287,1.7778,-1.4818
497.912,10,-36.0216,1.7765,-1.4817
497.923,10,-36.0146,1.7751,-1.4815
497.934,10,-36.0075,1.7736,-1.4814
497.945,10,-36.0004,1.7721,-1.4812
497.956,10,-35.9933,1.7708,-1.4809
497.968,10,-35.9861,1.7696,-1.4805
497.978,10,-35.9788,1.7685,-1.4801
497.990,10,-35.9716,1.7674,-1.4796
498.001,10,-35.9642,1.7664,-1.4791
498.012,10,-35.9569,1.7655,-1.4785
498.023,10,-35.9495,1.7647,-1.4780
498.034,10,-35.9421,1.7640,-1.4774
498.045,10,-35.9346,1.7633,-1.4768
498.056,10,-35.9269,1.7630,-1.4761
498.067,10,-35.9194,1.7630,-1.4755
498.079,10,-35.9118,1.7631,-1.4748
498.091,10,-35.9041,1.7636,-1.4740
498.101,10,-35.8965,1.7638,-1.4734
498.110,10,-35.8890,1.7640,-1.4727
498.122,10,-35.8812,1.7645,-1.4722
498.133,10,-35.8736,1.7654,-1.4716
498.144,10,-35.8659,1.7670,-1.4712
498.155,10,-35.8585,1.7684,-1.4707
498.166,10,-35.8511,1.7695,-1.4703
498.178,10,-35.8438,1.7702,-1.4699
498.189,10,-35.8366,1.7707,-1.4696
498.200,10,-35.8293,1.7710,-1.4694
498.211,10,-35.8223,1.7713,-1.4693
498.222,10,-35.8152,1.7717,-1.4692
498.233,10,-35.8082,1.7720,-1.4691
498.244,10,-35.8014,1.7726,-1.4692
498.256,10,-35.7948,1.7734,-1.4694
498.267,10,-35.7883,1.7741,-1.4696
498.278,10,-35.7820,1.7748,-1.4700
498.289,10,-35.7756,1.7754,-1.4704
498.300,10,-35.7693,1.7760,-1.4708
498.310,10,-35.7631,1.7766,-1.4712
498.321,10,-35.7569,1.7771,-1.4717
498.333,10,-35.7508,1.7775,-1.4721
498.344,10,-35.7447,1.7778,-1.4727
498.355,10,-35.7386,1.7782,-1.4731
498.366,10,-35.7324,1.7786,-1.4735
498.377,10,-35.7264,1.7789,-1.4740
498.388,10,-35.7203,1.7792,-1.4747
498.400,10,-35.7143,1.7793,-1.4752
498.410,10,-35.7083,1.7793,-1.4758
498.422,10,-35.7024,1.7792,-1.4763
498.433,10,-35.6965,1.7791,-1.4768
498.444,10,-35.6906,1.7789,-1.4774
498.455,10,-35.6847,1.7787,-1.4780
498.466,10,-35.6789,1.7784,-1.4787
498.478,10,-35.6730,1.7781,-1.4794
498.489,10,-35.6672,1.7777,-1.4803
498.500,10,-35.6613,1.7773,-1.4812
498.512,10,-35.6555,1.7769,-1.4820
498.523,10,-35.6498,1.7765,-1.4829
498.534,10,-35.6438,1.7760,-1.4839
498.546,10,-35.6380,1.7752,-1.4849
498.558,10,-35.6322,1.7744,-1.4859
498.569,10,-35.6265,1.7735,-1.4871
498.581,10,-35.6210,1.7727,-1.4883
498.592,10,-35.6156,1.7721,-1.4895
498.604,10,-35.6104,1.7715,-1.4909
498.616,10,-35.6054,1.7707,-1.4923
498.627,10,-35.6005,1.7698,-1.4937
498.639,10,-35.5957,1.7691,-1.4952
498.651,10,-35.5911,1.7684,-1.4969
498.662,10,-35.5866,1.7680,-1.4985
498.674,10,-35.5822,1.7678,-1.5003
498.685,10,-35.5778,1.7676,-1.5022
498.697,10,-35.5736,1.7677,-1.5040
498.709,10,-35.5693,1.7678,-1.5061
498.721,10,-35.5650,1.7683,-1.5080
498.732,10,-35.5609,1.7688,-1.5101
498.743,10,-35.5569,1.7693,-1.5119
498.754,10,-35.5526,1.7700,-1.5139
498.765,10,-35.5483,1.7712,-1.5158
498.776,10,-35.5441,1.7728,-1.5177
498.788,10,-35.5400,1.7741,-1.5197
498.799,10,-35.5359,1.7749,-1.5215
498.811,10,-35.5319,1.7755,-1.5233
498.822,10,-35.5278,1.7759,-1.5251
498.833,10,-35.5239,1.7762,-1.5268
498.844,10,-35.5200,1.7763,-1.5286
498.855,10,-35.5162,1.7764,-1.5301
498.866,10,-35.5125,1.7761,-1.5314
498.877,10,-35.5088,1.7761,-1.5328
498.888,10,-35.5052,1.7761,-1.5344
498.899,10,-35.5015,1.7762,-1.5355
498.911,10,-35.4979,1.7765,-1.5368
498.922,10,-35.4942,1.7768,-1.5380
498.933,10,-35.4907,1.7772,-1.5391
498.944,10,-35.4872,1.7777,-1.5400
498.955,10,-35.4838,1.7782,-1.5410
498.966,10,-35.4805,1.7789,-1.5419
498.977,10,-35.4773,1.7795,-1.5427
498.988,10,-35.4741,1.7802,-1.5435
498.999,10,-35.4711,1.7807,-1.5441
499.011,10,-35.4682,1.7812,-1.5447
499.022,10,-35.4655,1.7816,-1.5453
499.033,10,-35.4628,1.7819,-1.5458
499.044,10,-35.4602,1.7821,-1.5462
499.055,10,-35.4577,1.7822,-1.5466
499.066,10,-35.4552,1.7822,-1.5469
499.078,10,-35.4530,1.7822,-1.5472
499.089,10,-35.4506,1.7821,-1.5475
499.100,10,-35.4484,1.7820,-1.5477
499.111,10,-35.4463,1.7818,-1.5479
499.123,10,-35.4441,1.7818,-1.5480
499.133,10,-35.4420,1.7816,-1.5482
499.145,10,-35.4400,1.7813,-1.5483
499.156,10,-35.4381,1.7810,-1.5484
499.167,10,-35.4362,1.7805,-1.5484
499.178,10,-35.4344,1.7801,-1.5484
499.189,10,-35.4327,1.7797,-1.5485
499.200,10,-35.4310,1.7792,-1.5485
499.212,10,-35.4293,1.7786,-1.5485
499.224,10,-35.4276,1.7781,-1.5484
499.235,10,-35.4259,1.7777,-1.5484
499.247,10,-35.4243,1.7774,-1.5484
499.258,10,-35.4228,1.7770,-1.5483
499.270,10,-35.4213,1.7765,-1.5481
499.281,10,-35.4199,1.7762,-1.5479
499.293,10,-35.4186,1.7758,-1.5477
499.304,10,-35.4174,1.7758,-1.5475
499.316,10,-35.4163,1.7758,-1.5472
499.328,10,-35.4153,1.7759,-1.5469
499.339,10,-35.4144,1.7760,-1.5466
499.351,10,-35.4136,1.7760,-1.5464
499.362,10,-35.4128,1.7760,-1.5461
499.374,10,-35.4121,1.7760,-1.5459
499.386,10,-35.4115,1.7761,-1.5456
499.397,10,-35.4108,1.7763,-1.5453
499.408,10,-35.4103,1.7764,-1.5450
499.420,10,-35.4099,1.7765,-1.5448
499.431,10,-35.4095,1.7768,-1.5446
499.442,10,-35.4091,1.7769,-1.5444
499.454,10,-35.4087,1.7771,-1.5443
499.465,10,-35.4083,1.7772,-1.5440
499.476,10,-35.4080,1.7773,-1.5437
499.487,10,-35.4076,1.7775,-1.5434
499.498,10,-35.4073,1.7776,-1.5431
499.510,10,-35.4069,1.7778,-1.5430
499.521,10,-35.4067,1.7780,-1.5428
499.532,10,-35.4063,1.7781,-1.5428
499.543,10,-35.4060,1.7784,-1.5425
499.554,10,-35.4056,1.7785,-1.5423
499.565,10,-35.4053,1.7786,-1.5421
499.577,10,-35.4049,1.7786,-1.5418
499.587,10,-35.4045,1.7786,-1.5416
499.599,10,-35.4041,1.7786,-1.5414
499.610,10,-35.4038,1.7785,-1.5413
499.621,10,-35.4034,1.7784,-1.5411
499.632,10,-35.4030,1.7782,-1.5410
499.643,10,-35.4027,1.7781,-1.5409
499.655,10,-35.4024,1.7779,-1.5407
499.666,10,-35.4022,1.7777,-1.5407
499.677,10,-35.4020,1.7775,-1.5405
499.688,10,-35.4018,1.7773,-1.5405
499.699,10,-35.4017,1.7772,-1.5404
499.711,10,-35.4015,1.7771,-1.5404
499.722,10,-35.4014,1.7770,-1.5404
499.734,10,-35.4013,1.7770,-1.5404
499.746,10,-35.4011,1.7770,-1.5405
499.757,10,-35.4010,1.7769,-1.5405
499.769,10,-35.4009,1.7770,-1.5406
499.780,10,-35.4008,1.7770,-1.5405
499.792,10,-35.4007,1.7770,-1.5405
499.804,10,-35.4007,1.7770,-1.5406
499.815,10,-35.4008,1.7770,-1.5406
499.827,10,-35.4008,1.7770,-1.5406
499.839,10,-35.4007,1.7770,-1.5404
499.850,10,-35.4008,1.7770,-1.5404
499.862,10,-35.4008,1.7769,-1.5403
499.874,10,-35.4009,1.7768,-1.5401
499.885,10,-35.4010,1.7768,-1.5401
499.897,10,-35.4011,1.7767,-1.5399
499.908,10,-35.4013,1.7767,-1.5398
499.919,10,-35.4014,1.7767,-1.5397
499.931,10,-35.4016,1.7767,-1.5396
499.942,10,-35.4018,1.7767,-1.5395
499.953,10,-35.4021,1.7767,-1.5394
499.964,10,-35.4024,1.7768,-1.5393
499.976,10,-35.4027,1.7768,-1.5390
499.987,10,-35.4030,1.7769,-1.5388
499.998,10,-35.4033,1.7770,-1.5386
500.009,10,-35.4036,1.7771,-1.5383
500.020,10,-35.4038,1.7772,-1.5381
500.031,10,-35.4041,1.7774,-1.5377
500.043,10,-35.4044,1.7775,-1.5374
500.054,10,-35.4046,1.7776,-1.5371
500.065,10,-35.4048,1.7778,-1.5368
500.077,10,-35.4050,1.7779,-1.5364
500.088,10,-35.4051,1.7780,-1.5361
500.099,10,-35.4053,1.7781,-1.5358
500.111,10,-35.4054,1.7781,-1.5353
500.123,10,-35.4055,1.7781,-1.5348
500.132,10,-35.4056,1.7782,-1.5344
500.142,10,-35.4056,1.7782,-1.5339
500.154,10,-35.4056,1.7782,-1.5335

# --- Trial 1 start ---
545.755,1,-39.3240,1.7322,-1.0680
545.901,1,-39.3179,1.7313,-1.0713
545.947,1,-39.3152,1.7316,-1.0728
545.968,1,-39.3128,1.7322,-1.0743
545.979,1,-39.3118,1.7326,-1.0749
545.991,1,-39.3107,1.7329,-1.0755
546.002,1,-39.3084,1.7336,-1.0768
546.013,1,-39.3071,1.7341,-1.0777
546.029,1,-39.3055,1.7346,-1.0788
546.041,1,-39.3038,1.7349,-1.0798
546.057,1,-39.3020,1.7351,-1.0811
546.072,1,-39.2984,1.7354,-1.0835
546.090,1,-39.2959,1.7353,-1.0852
546.101,1,-39.2936,1.7353,-1.0867
546.112,1,-39.2914,1.7353,-1.0882
546.125,1,-39.2888,1.7352,-1.0901
546.137,1,-39.2841,1.7352,-1.0934
546.150,1,-39.2815,1.7351,-1.0955
546.165,1,-39.2789,1.7351,-1.0978
546.182,1,-39.2739,1.7351,-1.1021
546.197,1,-39.2716,1.7352,-1.1048
546.211,1,-39.2694,1.7353,-1.1074
546.224,1,-39.2674,1.7354,-1.1102
546.236,1,-39.2633,1.7355,-1.1152
546.249,1,-39.2617,1.7356,-1.1181
546.264,1,-39.2606,1.7357,-1.1210
546.278,1,-39.2593,1.7359,-1.1237
546.289,1,-39.2581,1.7361,-1.1265
546.303,1,-39.2570,1.7363,-1.1293
546.315,1,-39.2546,1.7366,-1.1345
546.328,1,-39.2538,1.7366,-1.1372
546.342,1,-39.2531,1.7366,-1.1398
546.355,1,-39.2523,1.7368,-1.1424
546.368,1,-39.2518,1.7368,-1.1449
546.381,1,-39.2511,1.7369,-1.1473
546.394,1,-39.2498,1.7370,-1.1522
546.406,1,-39.2496,1.7370,-1.1544
546.419,1,-39.2491,1.7369,-1.1567
546.433,1,-39.2489,1.7368,-1.1589
546.446,1,-39.2487,1.7369,-1.1609
546.460,1,-39.2481,1.7371,-1.1650
546.471,1,-39.2480,1.7373,-1.1669
546.486,1,-39.2481,1.7376,-1.1686
546.499,1,-39.2482,1.7378,-1.1701
546.512,1,-39.2482,1.7380,-1.1718
546.525,1,-39.2483,1.7382,-1.1732
546.538,1,-39.2484,1.7386,-1.1764
546.550,1,-39.2485,1.7388,-1.1778
546.563,1,-39.2487,1.7389,-1.1790
546.577,1,-39.2487,1.7390,-1.1803
546.590,1,-39.2488,1.7390,-1.1814
546.603,1,-39.2489,1.7392,-1.1841
546.616,1,-39.2490,1.7391,-1.1853
546.631,1,-39.2491,1.7390,-1.1864
546.646,1,-39.2493,1.7389,-1.1875
546.659,1,-39.2495,1.7388,-1.1887
546.671,1,-39.2500,1.7385,-1.1909
546.686,1,-39.2502,1.7383,-1.1919
546.701,1,-39.2507,1.7380,-1.1929
546.715,1,-39.2512,1.7379,-1.1938
546.727,1,-39.2520,1.7376,-1.1957
546.740,1,-39.2522,1.7378,-1.1968
546.753,1,-39.2527,1.7378,-1.1976
546.768,1,-39.2532,1.7377,-1.1984
546.780,1,-39.2538,1.7378,-1.1990
546.793,1,-39.2547,1.7379,-1.2006
546.806,1,-39.2553,1.7378,-1.2011
546.821,1,-39.2557,1.7378,-1.2017
546.836,1,-39.2563,1.7377,-1.2022
546.850,1,-39.2573,1.7377,-1.2033
546.864,1,-39.2577,1.7375,-1.2037
546.877,1,-39.2582,1.7374,-1.2041
546.891,1,-39.2587,1.7372,-1.2045
546.905,1,-39.2592,1.7371,-1.2047
546.918,1,-39.2604,1.7370,-1.2053
546.931,1,-39.2610,1.7369,-1.2055
546.945,1,-39.2616,1.7369,-1.2057
546.958,1,-39.2621,1.7368,-1.2059
546.972,1,-39.2629,1.7369,-1.2059
546.986,1,-39.2644,1.7369,-1.2061
547.000,1,-39.2651,1.7371,-1.2061
547.013,1,-39.2658,1.7372,-1.2061
547.027,1,-39.2672,1.7375,-1.2062
547.041,1,-39.2679,1.7378,-1.2061
547.054,1,-39.2686,1.7380,-1.2060
547.067,1,-39.2692,1.7383,-1.2059
547.081,1,-39.2705,1.7387,-1.2058
547.094,1,-39.2712,1.7390,-1.2057
547.107,1,-39.2719,1.7392,-1.2055
547.122,1,-39.2724,1.7395,-1.2052
547.136,1,-39.2730,1.7398,-1.2050
547.150,1,-39.2742,1.7402,-1.2046
547.163,1,-39.2748,1.7404,-1.2045
547.178,1,-39.2753,1.7407,-1.2042
547.191,1,-39.2758,1.7408,-1.2040
547.205,1,-39.2770,1.7412,-1.2035
547.218,1,-39.2775,1.7414,-1.2032
547.232,1,-39.2780,1.7416,-1.2029
547.245,1,-39.2784,1.7417,-1.2027
547.260,1,-39.2794,1.7419,-1.2020
547.274,1,-39.2799,1.7421,-1.2017
547.288,1,-39.2803,1.7423,-1.2014
547.301,1,-39.2808,1.7424,-1.2011
547.315,1,-39.2817,1.7427,-1.2005
547.329,1,-39.2820,1.7429,-1.2001
547.342,1,-39.2826,1.7430,-1.1998
547.356,1,-39.2829,1.7432,-1.1995
547.370,1,-39.2837,1.7435,-1.1988
547.383,1,-39.2840,1.7436,-1.1985
547.399,1,-39.2845,1.7438,-1.1981
547.413,1,-39.2848,1.7439,-1.1977
547.426,1,-39.2856,1.7442,-1.1971
547.439,1,-39.2859,1.7443,-1.1967
547.453,1,-39.2862,1.7444,-1.1964
547.468,1,-39.2866,1.7445,-1.1960
547.483,1,-39.2872,1.7447,-1.1954
547.498,1,-39.2874,1.7448,-1.1951
547.513,1,-39.2876,1.7448,-1.1949
547.531,1,-39.2882,1.7450,-1.1943
547.547,1,-39.2886,1.7451,-1.1938
547.561,1,-39.2888,1.7451,-1.1936
547.575,1,-39.2890,1.7452,-1.1933
547.589,1,-39.2891,1.7451,-1.1932
547.603,1,-39.2893,1.7452,-1.1930
547.616,1,-39.2896,1.7453,-1.1926
547.634,1,-39.2897,1.7453,-1.1926
547.649,1,-39.2899,1.7453,-1.1925
547.663,1,-39.2901,1.7452,-1.1924
547.680,1,-39.2903,1.7452,-1.1924
547.695,1,-39.2906,1.7453,-1.1924
547.708,1,-39.2907,1.7453,-1.1925
547.725,1,-39.2908,1.7453,-1.1926
547.738,1,-39.2911,1.7453,-1.1927
547.750,1,-39.2912,1.7453,-1.1928
547.763,1,-39.2913,1.7454,-1.1930
547.777,1,-39.2914,1.7454,-1.1932
547.794,1,-39.2916,1.7454,-1.1934
547.811,1,-39.2917,1.7454,-1.1937
547.824,1,-39.2921,1.7455,-1.1939
547.836,1,-39.2922,1.7455,-1.1941
547.851,1,-39.2922,1.7454,-1.1943
547.865,1,-39.2924,1.7454,-1.1945
547.879,1,-39.2925,1.7455,-1.1947
547.892,1,-39.2928,1.7454,-1.1951
547.904,1,-39.2929,1.7454,-1.1953
547.919,1,-39.2931,1.7455,-1.1954
547.932,1,-39.2932,1.7455,-1.1955
547.945,1,-39.2934,1.7456,-1.1957
547.959,1,-39.2936,1.7456,-1.1960
547.972,1,-39.2937,1.7457,-1.1961
547.985,1,-39.2938,1.7457,-1.1962
548.000,1,-39.2940,1.7457,-1.1964
548.013,1,-39.2942,1.7458,-1.1964
548.028,1,-39.2945,1.7459,-1.1965
548.041,1,-39.2946,1.7459,-1.1966
548.055,1,-39.2948,1.7460,-1.1966
548.069,1,-39.2949,1.7460,-1.1967
548.082,1,-39.2951,1.7461,-1.1968
548.095,1,-39.2953,1.7461,-1.1969
548.109,1,-39.2954,1.7461,-1.1970
548.122,1,-39.2956,1.7461,-1.1971
548.136,1,-39.2958,1.7462,-1.1973
548.149,1,-39.2959,1.7462,-1.1973
548.168,1,-39.2961,1.7463,-1.1975
548.182,1,-39.2963,1.7464,-1.1977
548.195,1,-39.2964,1.7464,-1.1979
548.207,1,-39.2964,1.7465,-1.1979
548.222,1,-39.2965,1.7466,-1.1980
548.236,1,-39.2967,1.7466,-1.1981
548.249,1,-39.2969,1.7467,-1.1982
548.262,1,-39.2969,1.7468,-1.1983
548.276,1,-39.2969,1.7469,-1.1984
548.290,1,-39.2969,1.7469,-1.1985
548.304,1,-39.2970,1.7471,-1.1987
548.318,1,-39.2970,1.7471,-1.1987
548.331,1,-39.2970,1.7472,-1.1988
548.345,1,-39.2971,1.7472,-1.1989
548.359,1,-39.2971,1.7472,-1.1990
548.372,1,-39.2972,1.7472,-1.1989
548.385,1,-39.2972,1.7472,-1.1990
548.399,1,-39.2973,1.7471,-1.1990
548.412,1,-39.2973,1.7471,-1.1990
548.426,1,-39.2974,1.7470,-1.1989
548.439,1,-39.2974,1.7470,-1.1989
548.453,1,-39.2974,1.7470,-1.1989
548.467,1,-39.2973,1.7470,-1.1988
548.482,1,-39.2973,1.7471,-1.1987
548.496,1,-39.2973,1.7472,-1.1986
548.511,1,-39.2972,1.7473,-1.1984
548.525,1,-39.2972,1.7474,-1.1982
548.539,1,-39.2971,1.7474,-1.1980
548.553,1,-39.2971,1.7475,-1.1979
548.567,1,-39.2971,1.7476,-1.1977
548.580,1,-39.2971,1.7476,-1.1975
548.596,1,-39.2970,1.7477,-1.1972
548.607,1,-39.2970,1.7477,-1.1970
548.622,1,-39.2968,1.7478,-1.1969
548.642,1,-39.2966,1.7479,-1.1966
548.658,1,-39.2964,1.7479,-1.1963
548.671,1,-39.2963,1.7479,-1.1962
548.685,1,-39.2962,1.7479,-1.1961
548.699,1,-39.2961,1.7479,-1.1960
548.717,1,-39.2959,1.7479,-1.1958
548.734,1,-39.2959,1.7479,-1.1956
548.750,1,-39.2957,1.7479,-1.1954
548.762,1,-39.2956,1.7478,-1.1953
548.776,1,-39.2956,1.7478,-1.1951
548.788,1,-39.2957,1.7479,-1.1950
548.801,1,-39.2957,1.7479,-1.1948
548.814,1,-39.2955,1.7478,-1.1948
548.829,1,-39.2955,1.7478,-1.1947
548.842,1,-39.2955,1.7479,-1.1946
548.855,1,-39.2955,1.7479,-1.1946
548.869,1,-39.2955,1.7479,-1.1945
548.888,1,-39.2955,1.7479,-1.1944
548.903,1,-39.2955,1.7479,-1.1943
548.915,1,-39.2956,1.7479,-1.1942
548.928,1,-39.2957,1.7479,-1.1942
548.941,1,-39.2957,1.7480,-1.1942
548.955,1,-39.2957,1.7480,-1.1941
548.967,1,-39.2956,1.7480,-1.1941
548.981,1,-39.2956,1.7479,-1.1941
548.993,1,-39.2957,1.7480,-1.1940
549.006,1,-39.2958,1.7480,-1.1939
549.020,1,-39.2959,1.7481,-1.1938
549.033,1,-39.2960,1.7481,-1.1937
549.048,1,-39.2962,1.7482,-1.1936
549.065,1,-39.2963,1.7483,-1.1935
549.081,1,-39.2964,1.7483,-1.1933
549.093,1,-39.2965,1.7484,-1.1932
549.106,1,-39.2966,1.7485,-1.1931
549.120,1,-39.2966,1.7485,-1.1930
549.133,1,-39.2967,1.7486,-1.1929
549.146,1,-39.2968,1.7487,-1.1928
549.160,1,-39.2969,1.7487,-1.1927
549.174,1,-39.2971,1.7487,-1.1927
549.192,1,-39.2972,1.7487,-1.1927
549.208,1,-39.2973,1.7487,-1.1925
549.221,1,-39.2974,1.7487,-1.1925
549.234,1,-39.2974,1.7488,-1.1925
549.247,1,-39.2977,1.7488,-1.1924
549.261,1,-39.2978,1.7489,-1.1924
549.274,1,-39.2979,1.7489,-1.1924
549.288,1,-39.2981,1.7489,-1.1924
549.302,1,-39.2982,1.7489,-1.1924
549.315,1,-39.2985,1.7490,-1.1924
549.329,1,-39.2986,1.7489,-1.1924
549.343,1,-39.2988,1.7489,-1.1925
549.357,1,-39.2990,1.7490,-1.1924
549.371,1,-39.2993,1.7490,-1.1925
549.384,1,-39.2995,1.7491,-1.1925
549.398,1,-39.2996,1.7492,-1.1924
549.412,1,-39.2997,1.7492,-1.1924
549.426,1,-39.2999,1.7493,-1.1924
549.440,1,-39.3002,1.7494,-1.1925
549.455,1,-39.3003,1.7494,-1.1926
549.468,1,-39.3005,1.7495,-1.1927
549.481,1,-39.3007,1.7495,-1.1928
549.497,1,-39.3007,1.7496,-1.1928
549.512,1,-39.3009,1.7496,-1.1929
549.526,1,-39.3013,1.7497,-1.1930
549.545,1,-39.3014,1.7497,-1.1931
549.562,1,-39.3016,1.7498,-1.1932
549.574,1,-39.3017,1.7498,-1.1933
549.588,1,-39.3019,1.7498,-1.1934
549.602,1,-39.3019,1.7498,-1.1934
549.617,1,-39.3021,1.7498,-1.1936
549.630,1,-39.3023,1.7499,-1.1936
549.646,1,-39.3024,1.7499,-1.1937
549.664,1,-39.3024,1.7499,-1.1940
549.681,1,-39.3024,1.7498,-1.1942
549.699,1,-39.3025,1.7497,-1.1942
549.713,1,-39.3026,1.7496,-1.1944
549.726,1,-39.3026,1.7495,-1.1945
549.741,1,-39.3027,1.7495,-1.1946
549.755,1,-39.3028,1.7494,-1.1947
549.768,1,-39.3028,1.7494,-1.1948
549.781,1,-39.3029,1.7493,-1.1949
549.795,1,-39.3030,1.7492,-1.1949
549.811,1,-39.3031,1.7492,-1.1949
549.828,1,-39.3032,1.7492,-1.1950
549.844,1,-39.3033,1.7492,-1.1950
549.858,1,-39.3034,1.7492,-1.1950
549.871,1,-39.3034,1.7491,-1.1950
549.884,1,-39.3035,1.7491,-1.1950
549.897,1,-39.3034,1.7491,-1.1949
549.910,1,-39.3035,1.7492,-1.1949
549.924,1,-39.3035,1.7492,-1.1949
549.937,1,-39.3035,1.7492,-1.1949
549.950,1,-39.3036,1.7492,-1.1949
549.963,1,-39.3036,1.7492,-1.1950
549.976,1,-39.3036,1.7493,-1.1950
549.990,1,-39.3036,1.7492,-1.1950
550.003,1,-39.3036,1.7492,-1.1951
550.017,1,-39.3036,1.7491,-1.1951
550.029,1,-39.3035,1.7491,-1.1952
550.043,1,-39.3035,1.7490,-1.1952
550.056,1,-39.3035,1.7490,-1.1952
550.069,1,-39.3034,1.7488,-1.1953
550.082,1,-39.3034,1.7488,-1.1953
550.096,1,-39.3035,1.7487,-1.1953
550.109,1,-39.3035,1.7486,-1.1953
550.123,1,-39.3035,1.7485,-1.1953
550.137,1,-39.3035,1.7484,-1.1953
550.149,1,-39.3035,1.7483,-1.1952
550.163,1,-39.3036,1.7483,-1.1952
550.177,1,-39.3037,1.7483,-1.1952
550.190,1,-39.3037,1.7482,-1.1952
550.203,1,-39.3038,1.7482,-1.1952
550.215,1,-39.3039,1.7482,-1.1952
550.229,1,-39.3040,1.7482,-1.1951
550.243,1,-39.3041,1.7483,-1.1951
550.256,1,-39.3043,1.7484,-1.1950
550.268,1,-39.3045,1.7484,-1.1949
550.282,1,-39.3046,1.7485,-1.1949
550.296,1,-39.3049,1.7486,-1.1948
550.309,1,-39.3049,1.7486,-1.1948
550.323,1,-39.3050,1.7487,-1.1948
550.336,1,-39.3052,1.7488,-1.1948
550.350,1,-39.3053,1.7489,-1.1947
550.363,1,-39.3053,1.7489,-1.1947
550.378,1,-39.3054,1.7490,-1.1947
550.391,1,-39.3055,1.7490,-1.1947
550.404,1,-39.3056,1.7492,-1.1947
550.418,1,-39.3057,1.7492,-1.1947
550.432,1,-39.3057,1.7494,-1.1946
550.453,1,-39.3058,1.7496,-1.1946
550.469,1,-39.3059,1.7499,-1.1945
550.482,1,-39.3060,1.7502,-1.1945
550.497,1,-39.3061,1.7505,-1.1945
550.513,1,-39.3062,1.7509,-1.1945
550.528,1,-39.3065,1.7514,-1.1945
550.541,1,-39.3066,1.7516,-1.1944
550.555,1,-39.3067,1.7518,-1.1944
550.569,1,-39.3067,1.7520,-1.1944
550.583,1,-39.3068,1.7523,-1.1943
550.597,1,-39.3067,1.7524,-1.1942
550.610,1,-39.3066,1.7525,-1.1942
550.624,1,-39.3064,1.7525,-1.1941
550.638,1,-39.3061,1.7525,-1.1941
550.651,1,-39.3060,1.7523,-1.1940
550.664,1,-39.3057,1.7521,-1.1939
